longitude,latitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
126.4443111,37.45526337,"37.45526337, 126.4443111",Asiana Airlines Lounge,,Airline Club,images/asiana-airlines.png,,images/airline-lounge.png,Concourse,ICN
126.4454162,37.45621725,"37.45621725, 126.4454162",Cathay Pacific Lounge,,Airline Club,images/cathay.png,,images/airline-lounge.png,Concourse,ICN
126.4455664,37.45601285,"37.45601285, 126.4455664",China Eastern Airlines Lounge,,Airline Club,images/china-eastern.png,,images/airline-lounge.png,Concourse,ICN
126.4455986,37.45581696,"37.45581696, 126.4455986",Singapore Airlines Lounge,,Airline Club,images/singapore.png,,images/airline-lounge.png,Concourse,ICN
126.4493859,37.45842306,"37.45842306, 126.4493859",101,,Gate,,,,Concourse,ICN
126.4489031,37.45869558,"37.45869558, 126.4489031",102,,Gate,,,,Concourse,ICN
126.4494824,37.45809091,"37.45809091, 126.4494824",103,,Gate,,,,Concourse,ICN
126.4483881,37.45855932,"37.45855932, 126.4483881",104,,Gate,,,,Concourse,ICN
126.4491498,37.45775877,"37.45775877, 126.4491498",105,,Gate,,,,Concourse,ICN
126.4479482,37.45831234,"37.45831234, 126.4479482",106,,Gate,,,,Concourse,ICN
126.4485812,37.45740107,"37.45740107, 126.4485812",107,,Gate,,,,Concourse,ICN
126.4471006,37.45781838,"37.45781838, 126.4471006",108,,Gate,,,,Concourse,ICN
126.4479053,37.45701782,"37.45701782, 126.4479053",109,,Gate,,,,Concourse,ICN
126.4465535,37.45747772,"37.45747772, 126.4465535",110,,Gate,,,,Concourse,ICN
126.4471543,37.45658347,"37.45658347, 126.4471543",111,,Gate,,,,Concourse,ICN
126.4459527,37.45715409,"37.45715409, 126.4459527",112,,Gate,,,,Concourse,ICN
126.446414,37.45618318,"37.45618318, 126.446414",113,,Gate,,,,Concourse,ICN
126.4449656,37.45674529,"37.45674529, 126.4449656",114,,Gate,,,,Concourse,ICN
126.4459956,37.45571476,"37.45571476, 126.4459956",115,,Gate,,,,Concourse,ICN
126.4453197,37.45534854,"37.45534854, 126.4453197",117,,Gate,,,,Concourse,ICN
126.4437854,37.45602988,"37.45602988, 126.4437854",118,,Gate,,,,Concourse,ICN
126.444633,37.45501638,"37.45501638, 126.444633",119,,Gate,,,,Concourse,ICN
126.4437962,37.45470977,"37.45470977, 126.4437962",121,,Gate,,,,Concourse,ICN
126.4430344,37.45546777,"37.45546777, 126.4430344",122,,Gate,,,,Concourse,ICN
126.4431202,37.45432651,"37.45432651, 126.4431202",123,,Gate,,,,Concourse,ICN
126.4422834,37.45508452,"37.45508452, 126.4422834",124,,Gate,,,,Concourse,ICN
126.442337,37.45388363,"37.45388363, 126.442337",125,,Gate,,,,Concourse,ICN
126.4415431,37.45465015,"37.45465015, 126.4415431",126,,Gate,,,,Concourse,ICN
126.4416504,37.45349184,"37.45349184, 126.4416504",127,,Gate,,,,Concourse,ICN
126.4408135,37.45427541,"37.45427541, 126.4408135",128,,Gate,,,,Concourse,ICN
126.440835,37.45304044,"37.45304044, 126.440835",129,,Gate,,,,Concourse,ICN
126.4402449,37.45388363,"37.45388363, 126.4402449",130,,Gate,,,,Concourse,ICN
126.44032,37.45315968,"37.45315968, 126.44032",131,,Gate,,,,Concourse,ICN
126.4401376,37.45357701,"37.45357701, 126.4401376",132,,Gate,,,,Concourse,ICN
126.4510703,37.44990608,"37.44990608, 126.4510703",Wi-Fi,Free Wi-Fi access is available<br>throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,Concourse,ICN
126.4447618,37.4558851,"37.4558851, 126.4447618",Wi-Fi,Free Wi-Fi access is available<br>throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,Passenger,ICN
