latitude,longitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
53.41907267,-6.28074646,"53.41907267, -6.28074646",Parking,"<strong>Blue Long Term Car Park</strong><br><b>Long-term Parking Rates:</b><br>&euro;4.95 per day if pre-booked or &euro;7.50 per day if the drive up and park spaces are used. <br><br>Shuttle buses operate twenty-four hours a day, and are available every fifteen minutes.<br><a href=""http://www.dublinairport.org/dublin-airport-parking.htm"" target=_blank>More information about parking</a>",Parking,images/parking.png,,images/parking.png,,DUB
53.42343311,-6.227488518,"53.42343311, -6.227488518",Parking,"<strong>Red Long Term Car Park</strong><br>Approximately five minutes away from the airport by shuttle bus. The shuttle buses stop at both terminals, nearby the departure areas. Shuttle transfers are available every eight minutes, and are vehicles which are able to accommodate wheelchair users. <br><a href=""http://www.dublinairport.org/dublin-airport-parking.htm"" target=_blank>More information about parking</a>",Parking,images/parking.png,,images/parking.png,,DUB
53.42732004,-6.242251396,"53.42732004, -6.242251396",Parking,"<strong>Short-term Parking Block A</strong><br><b>Short-term parking rates (subject to change):</b><br>Booking rates online are &euro;9.95 per day or part thereof and the drive up rates are &euro;3.00 for the first hour and &euro;4.50 per additional hour of stay with a maximum of &euro;40.00 per day. <br> <br><a href=""http://www.dublinairport.org/dublin-airport-parking.htm"" target=_blank>More information about parking</a>",Parking,images/parking.png,,images/parking.png,,DUB
53.42799127,-6.24332428,"53.42799127, -6.24332428",Parking,"<strong>Short-term Parking Block B</strong><br><b>Short-term parking rates (subject to change):</b><br>Booking rates online are &euro;9.95 per day or part thereof and the drive up rates are &euro;3.00 for the first hour and &euro;4.50 per additional hour of stay with a maximum of &euro;40.00 per day. <br> <br><a href=""http://www.dublinairport.org/dublin-airport-parking.htm"" target=_blank>More information about parking</a>",Parking,images/parking.png,,images/parking.png,,DUB
53.42896293,-6.242948771,"53.42896293, -6.242948771",Parking,"<strong>Short-term Parking Block C</strong><br><b>Short-term parking rates (subject to change):</b><br>Booking rates online are &euro;9.95 per day or part thereof and the drive up rates are &euro;3.00 for the first hour and &euro;4.50 per additional hour of stay with a maximum of &euro;40.00 per day. <br> <br><a href=""http://www.dublinairport.org/dublin-airport-parking.htm"" target=_blank>More information about parking</a>",Parking,images/parking.png,,images/parking.png,,DUB
53.42762689,-6.239483356,"53.42762689, -6.239483356",Parking,"<strong>Terminal 2 Short Term Car Park</strong><br><b>Short-term parking rates (subject to change):</b><br>Booking rates online are &euro;9.95 per day or part thereof and the drive up rates are &euro;3.00 for the first hour and &euro;4.50 per additional hour of stay with a maximum of &euro;40.00 per day. <br> <br><a href=""http://www.dublinairport.org/dublin-airport-parking.htm"" target=_blank>More information about parking</a>",Parking,images/parking.png,,images/parking.png,,DUB
53.42687255,-6.23963356,"53.42687255, -6.23963356",Rental Cars,"Conveniently, the airport car hire companies have rental counters in both terminals and their services are easily reached on foot from the arrival areas. <br><a href=""http://www.dublinairport.com/gns/to-from-the-airport/car-rentals.aspx"" target=_blank>More information about Car Rentals</a>",Rental Cars,images/car-rental.png,,images/car-rental.png,,DUB
53.42733283,-6.243882179,"53.42733283, -6.243882179",Rental Cars,"Conveniently, the airport car hire companies have rental counters in both terminals and their services are easily reached on foot from the arrival areas. <br><a href=""http://www.dublinairport.com/gns/to-from-the-airport/car-rentals.aspx"" target=_blank>More information about Car Rentals</a>",Rental Cars,images/car-rental.png,,images/car-rental.png,,DUB
53.42614697,-6.246113777,"53.42614697, -6.246113777",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.42947432,-6.246113777,"53.42947432, -6.246113777",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.42908758,-6.246145964,"53.42908758, -6.246145964",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.42817026,-6.247546077,"53.42817026, -6.247546077",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.42854742,-6.246730685,"53.42854742, -6.246730685",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.42738397,-6.245148182,"53.42738397, -6.245148182",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.42686616,-6.243190169,"53.42686616, -6.243190169",Restrooms,Departures Level,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.43050348,-6.249761581,"53.43050348, -6.249761581",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.4305738,-6.247959137,"53.4305738, -6.247959137",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,1,DUB
53.42654012,-6.241253614,"53.42654012, -6.241253614",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.42615016,-6.240003705,"53.42615016, -6.240003705",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.42576339,-6.238684058,"53.42576339, -6.238684058",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.4227682,-6.244810224,"53.4227682, -6.244810224",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.42438889,-6.241999269,"53.42438889, -6.241999269",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.42492271,-6.239901781,"53.42492271, -6.239901781",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.4254853,-6.241790056,"53.4254853, -6.241790056",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.42586887,-6.240266562,"53.42586887, -6.240266562",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,2,DUB
53.42686616,-6.243571043,"53.42686616, -6.243571043",Security Checkpoint,,Security Checkpoint,images/security-check.png,,images/security-check.png,1,DUB
53.42491632,-6.241317987,"53.42491632, -6.241317987",Security Checkpoint,,Security Checkpoint,images/security-check.png,,images/security-check.png,2,DUB
53.4262908,-6.239858866,"53.4262908, -6.239858866",Security Checkpoint,,Security Checkpoint,images/security-check.png,,images/security-check.png,2,DUB
53.42832368,-6.247192025,"53.42832368, -6.247192025",Shopping,,Shopping,images/shopping.png,,images/shopping.png,1,DUB
53.42618852,-6.245867014,"53.42618852, -6.245867014",Shopping,,Shopping,images/shopping.png,,images/shopping.png,1,DUB
53.42788899,-6.245738268,"53.42788899, -6.245738268",Shopping,,Shopping,images/shopping.png,,images/shopping.png,1,DUB
53.42710269,-6.244783401,"53.42710269, -6.244783401",Shopping,,Shopping,images/shopping.png,,images/shopping.png,1,DUB
53.43044595,-6.247465611,"53.43044595, -6.247465611",Shopping,,Shopping,images/shopping.png,,images/shopping.png,1,DUB
53.42549169,-6.240695715,"53.42549169, -6.240695715",Shopping,,Shopping,images/shopping.png,,images/shopping.png,2,DUB
53.42384867,-6.243367195,"53.42384867, -6.243367195",Shopping,,Shopping,images/shopping.png,,images/shopping.png,2,DUB
53.42806159,-6.24396801,"53.42806159, -6.24396801",Taxis and Public Transportation,"<strong>Bus Service</strong><br>Dublin Airport is accessible by over 1,000 buses and coaches daily. From the airport, you can reach many areas in and around Dublin, as well as various towns and cities across Ireland. <br><br><a href=""http://www.dublinairport.com/gns/to-from-the-airport/by-bus-or-coach.aspx"" target=_blank>More information</a>",Taxis and Public Transportation,images/taxi-publictrans.png,,images/taxi-publictrans.png,,DUB
53.42670634,-6.23935461,"53.42670634, -6.23935461",Taxis and Public Transportation,"<strong>Taxi Service</strong><br>Taxis are available from the forecourts directly outside Terminal 1 and Terminal 2. Passengers should follow Taxi signage to the designated taxi ranks.<br><br><a href=""http://www.dublinairport.com/gns/to-from-the-airport/by-taxi.aspx"" target=_blank>More information about taxi service</a>",Taxis and Public Transportation,images/taxi-publictrans.png,,images/taxi-publictrans.png,,DUB
53.42891179,-6.241092682,"53.42891179, -6.241092682",Taxis and Public Transportation,"<strong>Bus Service</strong><br>Dublin Airport is accessible by over 1,000 buses and coaches daily. From the airport, you can reach many areas in and around Dublin, as well as various towns and cities across Ireland. <br><br><a href=""http://www.dublinairport.com/gns/to-from-the-airport/by-bus-or-coach.aspx"" target=_blank>More information</a>",Taxis and Public Transportation,images/taxi-publictrans.png,,images/taxi-publictrans.png,,DUB
53.42757575,-6.243560314,"53.42757575, -6.243560314",Taxis and Public Transportation,"<strong>Taxi Service</strong><br>Taxis are available from the forecourts directly outside Terminal 1 and Terminal 2. Passengers should follow Taxi signage to the designated taxi ranks.<br><br><a href=""http://www.dublinairport.com/gns/to-from-the-airport/by-taxi.aspx"" target=_blank>More information about taxi service</a>",Taxis and Public Transportation,images/taxi-publictrans.png,,images/taxi-publictrans.png,,DUB
53.4280488,-6.246521473,"53.4280488, -6.246521473",Wi-Fi,"Dublin Airport Terminal 1 is a free WiFi zone, offering wireless broadband service in Arrivals, Departures, the Mezzanine, The Street, and all the Departure gates.",Wi-Fi,images/wifi.png,,images/wifi.png,1,DUB
53.4251209,-6.24166131,"53.4251209, -6.24166131",Wi-Fi,"Dublin Airport Terminal 2 is a free WiFi zone, offering wireless broadband service throughout the terminal.",Wi-Fi,images/wifi.png,,images/wifi.png,1,DUB
